[Countries]
SEPA|Pastaza-Rio Amazonas|-1.5|-78.04972||SEFG|0
SEPI|Pindoyacu|-1.731|-76.607||SEFG|0
SEPL|Playas|-2.634167|-80.404167||SEFG|0
SEPN|Panamao|-2.423056|-80.651667||SEFG|0
SEPS|Pasaje|-3.322778|-79.770556||SEFG|0
SEPX|Payo|-2.3|-79.5||SEFG|0
SEPZ|Los Perez|-0.953611|-79.375||SEFG|0
SEQE|Quevedo|-0.99|-79.465556||SEFG|0
SEQM|Quito-Mariscal Sucre Intl|-0.135556|-78.365556||SEFG|0
SERB|Riobamba/Chimborazo|-1.653611|-78.656944||SEFG|0
SERC|Moretecocha|-1.583333|-77.416667||SEFG|0
SERI|Maria Cristina|-1.183889|-79.499722||SEFG|0
SERM|Masaramo|-1.75|-77.1||SEFG|0
SERN|Rincon Grande|-2.373056|-79.762778||SEFG|0
SERO|Santa Rosa/Regional Santa Rosa|-3.436111|-79.983889|ETR|SEFG|0
SERY|Sarayacu|-1.733333|-77.483333||SEFG|0
SESA|Salinas|-2.21|-80.985556||SEFG|0
SESC|Sucua|-2.471389|-78.169444||SEFG|0
SESE|Secadal|-2.578056|-79.517222||SEFG|0
SESF|Shushufindi|-0.195556|-76.648333||SEFG|0
SESH|San Honorato|-1.116667|-79.683333||SEFG|0
SESM|Shell/Rio Amazonas|-1.505278|-78.0625|PTZ|SEFG|0
SESN|San Carlos (Guayas)|-2.221389|-79.433056||SEFG|0
SEST|San Cristobal-Galapagos|-0.91|-89.616667||SEFG|0
SESU|Sausalito|-2.483333|-79.533333||SEFG|0
SESV|San Vicente/Los Perales|-0.607778|-80.402778|BHA|SEFG|0
SESW|San Marcos|-2.383333|-77.516667||SEFG|0
SETA|Taura|-2.260833|-79.689167||SEFG|0
SETE|Tena/Nacional|-0.986667|-77.819722||SEFG|0
SETG|Tenguel|-3|-79.8||SEFG|0
SETH|Taisha|-2.373056|-77.503056||SEFG|0
SETI|Tiputini|-0.78306|-75.51639||SEFG|0
SETN|Tachina/Coronel Carlos Concha Torres|0.977778|-79.626667|ESM|SEFG|0
SETO|Andes Aeroclub|0.061667|-78.222778||SEFG|0
SETP|Tumpaim|-2.716667|-77.916667||SEFG|0
SETQ|Patintza|-2.516667|-77.533333||SEFG|0
SETU|Tulcan-El Rosal|0.815833|-77.708333||SEFG|0
SETZ|Tsekuntsa|-2.401944|-76.946944||SEFG|0
SEUA|Guarumo|-0.050556|-76.568889||SEFG|0
SEUE|Pumpuentza|-2.475278|-77.3325||SEFG|0
SEUI|Cusuimi|-2.716667|-77.683333||SEFG|0
SEUP|Numpatkaim|-3.283333|-78.233333||SEFG|0
SEUQ|Uchichsuants|-2.45|-77.916667||SEFG|0
SEUU|Putuimi|-2.65|-77.483333||SEFG|0
SEUW|Unswants|-2.556389|-77.898889||SEFG|0
SEVD|Vina Del Mar|-3.006944|-80.255556||SEFG|0
SEVL|San Pablo|-0.944444|-79.315||SEFG|0
SEVM|Veinticuatro De Mayo|-2.25|-77.716667||SEFG|0
SEVN|Vinces|-1.596111|-79.726111||SEFG|0
SEWA|Wachirpas|-2.566667|-76.8||SEFG|0
SEWH|Washintza|-2.033333|-77.566667||SEFG|0
SEWP|Wampuik|-2.613611|-77.023889||SEFG|0
SEXN|Manantiales|-1.283333|-80.8||SEFG|0
SEYH|Cuyacocha|-1.615833|-76.942222||SEFG|0
SEYS|Yasnunka|-2.65|-77.4||SEFG|0
SEYU|Yuca|-2.45|-76.766667||SEFG|0
SEZR|Surikentza|-2.6|-77.083333||SEFG|0
SFAL|Stanley (Puerto Argentino)|-51.68306|-57.76639||EGYP|0
SGAM|Nu Guazu|-25.273611|-57.530556||SGFA|0
SGAS|Asuncion-Pettirossi|-25.241667|-57.516667||SGFA|0
SGAY|Juan De Ayolas|-27.37|-56.853889|AYO|SGFA|0
SGBN|Bahia Negra|-20.216667|-58.166667||SGFA|0
SGBV|Icanimby|-22.121667|-56.5075||SGFA|0
SGCB|Capitan Bado|-23.261389|-55.526389||SBCW|0
SGCO|Concepcion|-23.44|-57.426667||SGFA|0
SGCZ|Don Eduardo Schaerer Vera Y Aragon|-26.168889|-56.359167||SGFA|0
SGEN|Encarnacion|-27.31667|-55.83306||SGFA|0
SGES|Guarany|-25.455|-54.843333||SGFA|0
SGFI|Fernhein|-22.36|-60.053611|FLM|SGFA|0
SGFR|Friesland|-24.605556|-56.798056||SGFA|0
SGGR|Capitan Bernardino Caballero Alvarez|-24.032222|-54.350833||SGFA|0
SGIB|Itaipu|-25.407831|-54.619456||SGFA|0
SGLP|Loma Plata|-22.359444|-59.838889||SGFA|0
SGLZ|La Paz|-26.983333|-55.866667||SGFA|0
SGME|Mariscal Estigarribia|-22.033333|-60.616667||SGFA|0
SGMZ|Cnel. Dem. Jose Maria Argana|-26.839758|-55.328914||SGFA|0
SGNA|Nueva Asuncion|-20.71667|-61.91639||SGFA|0
SGNB|Sgto. Nicola Bo|-27.155|-57.560556||SGFA|0
SGNE|Boqueron|-22.666667|-60.116667||SGFA|0
SGOL|Tte. 1Ro Inocencio Herebia|-21.083333|-57.866667|OLK|SGFA|0
SGOV|Cap. Pam Walter Gwynn|-25.517222|-56.406667||SGFA|0
SGPI|Don Carlos Miguel Jimenez|-26.881667|-58.317778|PIL|SGFA|0
SGPJ|Prof. Dr. Pac. Augusto Roberto Fuster Intl|-22.640844|-55.832264|PJC|SGFA|0
SGSP|Job Von Zastrow|-24.1|-57.066667||SGFA|0
SGST|Santa Teresa|-22.623333|-56.635||SGFA|0
SGVM|Dr. Juan Plate|-22.159306|-57.942361|VMI|SGFA|0
SGVO|Volendan|-24.285556|-57.011944||SGFA|0
SKAA|Cano Garza|5.591667|-71.589444||SKED|0
SKAB|Malabares|5.468936|-71.369419||SKED|0
SKAC|Araracuara|-0.600753|-72.398114|ACR|SKED|0
SKAD|Acandi|8.498056|-77.273889|ACD|SKED|0
SKAE|Bonaire|8.285058|-75.050544||SKEC|0
SKAF|San Francisco|2.305|-75.644444||SKED|0
SKAG|Aguachica Hacaritama|8.247278|-73.582139||SKEC|0
SKAH|Cachimbalito|3.165639|-76.474167||SKED|0
SKAI|Las Acacias|5.094897|-73.905383||SKED|0
SKAJ|San Jacinto|3.185833|-76.326111||SKED|0
SKAK|Ataco|3.583722|-75.389111||SKED|0
SKAL|Calenturitas|9.652347|-73.495097||SKEC|0
SKAM|Amalfi|6.895442|-75.04745|AFI|SKED|0
SKAN|San Pablo|6.277056|-75.579028||SKED|0
SKAO|El Paraiso|8.125139|-73.580611||SKED|0
SKAP|Apiay|4.076069|-73.562733|API|SKED|0
SKAQ|La Providencia|7.165278|-75.725278||SKED|0
SKAR|Armenia|4.453333|-75.765833||SKED|0
SKAS|Puerto Asis|0.5|-76.5||SKED|0
SKAT|El Troncal|7.021089|-71.388939|ARQ|SKED|0
SKAU|Andalucia|3.988108|-73.299503||SKED|0
SKAV|Sede Administrativa Avianca|4.645583|-74.099639||SKED|0
SKAW|Aguaclara|4.733333|-73.058333||SKED|0
SKAY|La Atarraya - Ca|8.28565|-75.096283||SKEC|0
SKAZ|General Adelmo Ruiz Mares|4.35|-74.751111||SKED|0
SKBA|Buenos Aires|7.462039|-73.746389||SKED|0
SKBB|Belgrado|4.302606|-72.302606||SKED|0
SKBC|El Banco|9.042786|-73.97145|ELB|SKEC|0
SKBD|Tibiri|3.95|-71.133333||SKED|0
SKBE|Becerril|9.662778|-73.274444||SKEC|0
SKBF|Banco Cafetero|5.070278|-75.528889||SKED|0
SKBG|Bucaramanga|7.13|-73.188333||SKED|0
SKBH|Bello Horizonte|4.291667|-72.504167||SKED|0
SKBI|Dubai|8.296|-75.030667||SKEC|0
SKBJ|La Abejita|5.009533|-72.323444||SKED|0
SKBL|Banco De La Republica|6.252778|-75.573889||SKED|0
SKBM|Barranco Minas|3.657347|-69.809736||SKED|0
SKBN|Buenavista|10.887442|-72.9007||SKEC|0
SKBO|Bogota-Eldorado|4.703103|-74.138425||SKED|0
SKBP|Guaicaramo|4.460517|-72.950867||SKED|0
SKBQ|Barranquilla|10.893333|-74.783333||SKEC|0
SKBR|Berastegui|8.884506|-75.683486||SKEC|0
SKBS|Bahia Solano-Jose Celestino Mutis|6.203111|-77.394972|BSC|SKED|0
SKBT|Buena Vista|4.844094|-71.507922||SKED|0
SKBU|Buenaventura|3.818333|-76.993056||SKED|0
SKBV|Bavaria|4.677778|-74.047222||SKED|0
SKBW|Bungalow|6.173667|-75.307944||SKED|0
SKBZ|Cabaralez|7.328278|-73.7965||SKED|0
SKCA|Capurgana|8.630508|-77.350233|CPB|SKEC|0
SKCB|Carmen De Bolivar|9.684167|-75.126111||SKEC|0
SKCC|Cucuta|7.93|-72.515||SKED|0
SKCD|Condoto Mandinga|5.071961|-76.676625|COG|SKED|0
SKCE|Cruz Verde|4.391681|-75.132667||SKED|0
SKCF|El Cafuche|5.315211|-70.018397||SKED|0
SKCG|Cartagena|10.445278|-75.516111||SKEC|0
SKCH|El Pacifico|0.823667|-74.615||SKED|0
SKCI|Carimagua|4.564889|-71.336697|CCO|SKED|0
SKCJ|Cano Colorado|2.277375|-68.359917||SKED|0
SKCK|Centro Comercial Andino|4.669167|-74.056111||SKED|0
SKCL|Cali|3.546667|-76.385||SKED|0
SKCM|Cimitarra Gustavo Rojas|6.367361|-73.970611|CIM|SKED|0
SKCN|Cravo Norte|6.316667|-70.211111|RAV|SKED|0
SKCO|Tumaco-La Florida|1.814392|-78.749044|TCO|SKED|0
SKCP|Cupica|6.698675|-77.483203|BHF|SKED|0
SKCR|Caruru|1.013464|-71.296086|CUO|SKED|0
SKCS|Cusiana|4.963333|-72.628056||SKED|0
SKCT|La Carmelita|4.816111|-74.931944||SKED|0
SKCU|Juan Henry White|7.968022|-75.198153|CAQ|SKEC|0
SKCV|Covenas|9.401028|-75.691336|CVE|SKEC|0
SKCY|Casacara Cayta|9.928056|-73.253056||SKEC|0
SKCZ|Corozal-Las Brujas|9.332597|-75.285222|CZU|SKEC|0
SKDA|Ingenio Risaralda|4.894528|-75.904631||SKED|0
SKDB|Dorotea B1|5.512222|-71.024833||SKED|0
SKDD|Drummond|11.059528|-74.211083||SKEC|0
SKDE|El Diamante|4.823611|-75.845278||SKED|0
SKDG|La Ponderosa|4.631583|-71.214069||SKED|0
SKDJ|Candilejas|4.486944|-75.797306||SKED|0
SKDN|El Danubio|6.261131|-71.2247||SKED|0
SKDP|Cerro De Piedra|9.559208|-73.291||SKEC|0
SKDQ|San Luis De Quenane|4.048611|-73.191047||SKED|0
SKDR|La Candelaria|3.421389|-73.725833||SKED|0
SKDS|Edgar Caldas Potes|3.915878|-76.481275||SKED|0
SKDT|El Diamante|3.884364|-73.159539||SKED|0
SKDU|Cano Gandul|5.1725|-71.141944||SKED|0
SKDV|La Diva|11.244847|-73.716486||SKEC|0
SKDZ|El Pedral Bonanza|7.241722|-73.815139||SKED|0
SKEA|El Caiman|4.855|-71.681111||SKED|0
SKEB|El Bagre|7.596514|-74.808931|EBG|SKED|0
SKED|Bogota|7.63333|-74.8||SKED|0
SKEE|Beneficencia Del Tolima|4.443056|-75.241389||SKED|0
SKEF|Aerosport|4.233056|-74.834722||SKED|0
SKEG|El Guayabal|2.08|-76.982667||SKED|0
SKEH|El Charco|2.440833|-78.1||SKED|0
SKEJ|Barrancabermeja|7.024167|-73.806667||SKED|0
SKEK|Pore|5.716667|-71.95||SKED|0
SKEL|El Tambo|10.481667|-75.413611||SKEC|0
SKEM|El Milagro|3.853889|-76.337222||SKED|0
SKEN|El Gavilan|5.255389|-69.734194||SKED|0
SKEO|El Boral|4.738336|-71.512081||SKED|0
SKEP|El Porvenir|9.491014|-74.190914||SKEC|0
SKEQ|El Bosque|7.810556|-73.448333||SKED|0
SKER|El Porvenir|5.199722|-72.406667||SKED|0
SKET|La Carpeta|5.958611|-70.94||SKED|0
SKEU|Teucali|4.425556|-75.023611||SKED|0
SKEV|El Viejo Carmen|4.897833|-71.568056||SKED|0
SKEX|Expopalmira|3.506486|-76.331681||SKED|0
SKEY|Araguaney|5.413028|-72.284972||SKED|0
SKEZ|La Esperanza|7.868889|-75.675556||SKED|0
SKFA|San Rafael|2.241667|-75.66||SKED|0
SKFC|Fundacion Cardiovascular De Colombia|7.072708|-73.109778||SKED|0
SKFD|Fundicion Gutierrez|6.237556|-75.5715||SKED|0
SKFE|Frontino El Plateado|6.722125|-76.146542||SKED|0
SKFF|Fortul|6.781653|-71.779139||SKED|0
SKFG|Los Feria Giron|4.258333|-75.009167||SKED|0
SKFI|Fundicion Escobar|6.246944|-75.576389||SKED|0
SKFJ|Te. Julio Cesar Sanabria Rivera|4.260003|-74.850364||SKED|0
SKFL|Florencia-Gustavo Artunduaga Paredes|1.589372|-75.564539|FLA|SKED|0
SKFM|Alfemar|7.010278|-77.676944||SKED|0
SKFN|Fiscalia General De La Nacion|6.2675|-75.573889||SKED|0
SKFO|El Refugio|6.839681|-73.084944||SKED|0
SKFP|San Felipe|1.914983|-67.077594||SKED|0
SKFR|Furatena|5.5275|-74.186944||SKED|0
SKFS|Afganistan|5.878267|-71.408||SKED|0
SKFT|Elf Trinidad|5.501556|-71.783083||SKED|0
SKFU|Fundacion|10.513425|-74.204972||SKEC|0
SKFV|Fundacion Valle De Lili|3.373472|-76.526556||SKED|0
SKFZ|La Fortuna|4.102808|-72.977992||SKED|0
SKGA|La Gaviota|4.550486|-70.925431|LGT|SKED|0
SKGB|Guabito|3.458889|-76.496667||SKED|0
SKGC|El Lago|4.5575|-74.900278||SKED|0
SKGD|Gemelos Dorados|7.246611|-73.772333||SKED|0
SKGE|San German|3.650833|-75.100278||SKED|0
SKGF|Gaviotas|3.463333|-73.602222||SKED|0
SKGG|Papunagua|1.907222|-70.761944||SKED|0
SKGH|Guadualito|5.459261|-71.912028||SKED|0
SKGI|Girardot-Santiago Vila|4.27625|-74.796092|GIR|SKED|0
SKGJ|Gabrielas|3.179653|-76.550694||SKED|0
SKGK|San Gerardo|0.769722|-70.284722||SKED|0
SKGL|La Gloria|5.006389|-72.356111||SKED|0
SKGM|La Lucha|10.969972|-74.183306||SKEC|0
SKGN|Las Guabinas|4.710822|-71.550189||SKED|0
SKGO|Cartago-Santa Ana|4.757567|-75.956014|CRC|SKED|0
SKGP|Guapi-Juan Casiano|2.570031|-77.897989||SKED|0
SKGQ|Guarilaque|4.891958|-71.586611||SKED|0
SKGR|Yaguarito|3.881667|-73.340278||SKED|0
SKGS|Los Gavanes|7.009283|-70.774344||SKED|0
SKGT|Ganaderia El Triunfo|5.169389|-74.765194||SKED|0
SKGU|Guadalajara|4.386889|-75.156611||SKED|0
SKGV|Guayabal Del Cravo|4.722308|-71.594272||SKED|0
SKGW|Guamitos|3.827778|-73.476389||SKED|0
SKGX|El Gilgal|8.2|-77.083333||SKED|0
SKGY|Chia-Flaminio Suarez Camacho|4.8125|-74.065083||SKED|0
SKGZ|La Jagua|2.146383|-75.69415||SKED|0
SKHA|Navas Pardo|3.723797|-75.465411|CPL|SKED|0
SKHB|La Herrera|3.216667|-75.85||SKED|0
SKHC|Hato Corozal|6.153544|-71.761642|HTZ|SKED|0
SKHD|Hipilandia|7.889917|-73.458806||SKED|0
SKHE|Hato La Esperanza|4.2375|-71.718056||SKED|0
SKHG|Hacienda Garcia|4.853069|-74.889225||SKED|0
SKHI|Hidropuerto|10.232056|-75.587694||SKEC|0
SKHJ|Honduras|9.972222|-75.374167||SKEC|0
SKHL|Helicentro|4.7435|-74.143139||SKED|0
SKHN|Shangri-La|11.278597|-73.128347||SKEC|0
SKHO|Irho|7.734528|-73.434333||SKED|0
SKHP|Hospital San Vicente De Paul|6.152908|-75.434861||SKED|0
SKHR|Chaparrito|5.56|-71.217222||SKED|0
SKHS|Hospital De Caldas|5.062528|-75.500722||SKED|0
SKHU|Santa Helena De Upia|4.339694|-72.742778||SKED|0
SKHV|Hato Viejo|6.896403|-70.779075||SKED|0
SKHX|Helitaxi|4.625833|-73.875556||SKED|0
SKHY|Hato Garibay|4.465611|-72.32725||SKED|0
SKHZ|Virgilio Barco Vargas|-1.456361|-72.801083||SKED|0
SKIA|La Dilia|9.898486|-73.422111||SKEC|0
SKIB|Ibague|4.423333|-75.136667||SKED|0
SKIC|Las Delicias|5.2075|-71.813611||SKED|0
SKID|Isa|6.200556|-75.572222||SKED|0
SKIE|Miel I|5.571889|-74.88075||SKED|0
SKIF|Cienfuegos|5.583056|-71.728889||SKED|0
SKIG|Jaime Ortiz Betancur|7.677192|-76.682969|IGO|SKED|0
SKIH|Sinai|3.3255|-75.186611||SKED|0
SKII|Ingenio Carmelita|4.07325|-76.315528||SKED|0
SKIL|Banco De La Republica|4.299444|-74.810833||SKED|0
SKIM|La Primavera|5.494347|-70.421208|LPE|SKED|0
SKIN|Guinulero|1.727778|-78.940278||SKED|0
SKIO|Cicuco|9.271111|-74.656389||SKEC|0
SKIP|Ipiales|0.868333|-77.66||SKED|0
SKIQ|Pinoquia|6.1525|-68.817778||SKED|0
SKIR|Mapiripan|2.897278|-72.140972||SKED|0
SKIS|San Isidro Ii|4.158483|-73.340794||SKED|0
SKIV|Villa Rosa|10.203889|-73.555556||SKEC|0
SKIY|Ingenio Mayaguez|3.395056|-76.32325||SKED|0
SKIZ|El Rinconcito|3.927378|-73.081256||SKED|0
SKJA|Majaguillo|4.83195|-71.690167||SKED|0
SKJB|Jabalcon|3.842222|-75.033611||SKED|0
SKJC|Juanchaco|3.938056|-77.361389||SKED|0
SKJG|La Jagua|9.590278|-73.288597||SKEC|0
SKJI|La Jagua De Ibirico|9.620556|-73.536389||SKEC|0
SKJM|Jamaica|5.090528|-72.446194||SKED|0
SKJP|San Jose Del Ariporo|6.047472|-70.012761||SKED|0
SKJR|Jaguar|4.216111|-72.0275||SKED|0
SKJS|Los Monjes|7.992833|-73.675167||SKED|0
SKJU|Jurado|7.073111|-77.728528|JUO|SKED|0
SKJV|San Javier|4.401389|-75.068056||SKED|0
SKLA|Malaga|6.705944|-72.730389||SKED|0
SKLB|El Borrego|9.585139|-73.451931||SKEC|0
SKLC|Apartado|7.803333|-76.71||SKED|0
SKLD|El Eden|9.519722|-74.339167||SKEC|0
SKLE|La Culebra|4.9025|-71.634722||SKED|0
SKLF|La Flora|5.209722|-71.810556||SKED|0
SKLG|Puerto Leguizamo|-0.182278|-74.770778|LQM|SKED|0
SKLH|Llano Caucho|4.43545|-70.69535||SKED|0
SKLI|La Isla|4.421106|-71.627111||SKED|0
SKLJ|Lajitas|4.156444|-72.907586||SKED|0
SKLK|Los Kioscos|3.474733|-72.234894||SKED|0
SKLL|Puerto Lleras|3.289722|-73.379167||SKED|0
SKLM|Jorge Isaacs|11.232583|-72.489264||SKEC|0
SKLN|La Candelaria|5.107583|-71.624306||SKED|0
SKLO|La Bramadora|5.191444|-71.743861||SKED|0
SKLP|La Pedrera|-1.324347|-69.581597|LPD|SKED|0
SKLR|Larandia|1.47|-75.493333||SKED|0
SKLS|Los Toros|5.4275|-71.216389||SKED|0
SKLT|Leticia|-4.19|-69.940833||SKED|0
SKLU|La Union|5.628339|-70.703153||SKED|0
SKLV|La Vega|9.855236|-74.89175||SKEC|0
SKLY|La Macoya|5.226169|-72.147778||SKED|0
SKLZ|Colineras|6.071319|-70.367831||SKED|0
SKMA|Madrid|4.727778|-74.275278||SKED|0
SKMB|Timbiqui|2.778556|-77.668028|TBD|SKED|0
SKMC|San Carlos|5.009569|-72.323708||SKED|0
SKMD|Medellin|6.21667|-75.59972||SKED|0
SKME|Melgar|4.216389|-74.635||SKED|0
SKMF|Miraflores|1.337711|-71.952086|MFS|SKED|0
SKMG|Magangue Baracoa|9.284881|-74.846456|MGN|SKEC|0
SKMH|Campo Alegre|1.865347|-69.010072||SKED|0
SKMI|Getsemani|6.150556|-70.029444||SKED|0
SKMJ|Maicao|11.383333|-72.233333|MCJ|SKEC|0
SKMK|La Mata|7.02|-70.739167||SKED|0
SKML|Montelibano|7.973333|-75.441278|MTB|SKEC|0
SKMM|El Carmen De Guamal|9.170278|-74.211944||SKEC|0
SKMN|Mani|4.833333|-72.266667||SKED|0
SKMO|Morelia|3.750394|-71.456114||SKED|0
SKMP|San Bernardo|9.258347|-74.438333|MMP|SKEC|0
SKMQ|San Jose De Mulatos|8.35|-76.333333||SKEC|0
SKMR|Monteria|8.828333|-75.828333||SKEC|0
SKMS|La Mesa|4.563889|-76.023889||SKED|0
SKMT|Matupa|3.595278|-73.403611||SKED|0
SKMU|Mitu|1.263333|-70.216667||SKED|0
SKMV|Matenovillos|5.21025|-71.850778||SKED|0
SKMX|Maximena|4.472328|-72.109419||SKED|0
SKMY|Mayorca|9.922778|-74.095||SKEC|0
SKMZ|Manizales-La Nubia|5.030047|-75.465453|MZL|SKED|0
SKNA|La Macarena-El Refugio|2.173531|-73.786175|LMC|SKED|0
SKNB|Banco De La Republica|1.672222|-78.142222||SKED|0
SKNC|Necocli|8.45|-76.783333|NCI|SKEC|0
SKND|San Fernando|5.665194|-71.68475||SKED|0
SKNE|Sabaneta|8.026833|-73.516667||SKED|0
SKNF|Monfort|0.625|-69.749444||SKED|0
SKNG|San Gerardo|3.742047|-76.389881||SKED|0
SKNH|La Manga|3.246944|-75.246111||SKED|0
SKNI|San Luis|3.501944|-73.669722||SKED|0
SKNJ|San Juan Del Cesar|10.741944|-72.991111||SKEC|0
SKNK|Nueva Union|9.663931|-73.926528||SKEC|0
SKNM|San Juan|4.843722|-72.300597||SKED|0
SKNN|Cananari|0.545|-70.928611||SKED|0
SKNO|Canta Claro|4.952133|-71.9723||SKED|0
SKNP|San Luis De Palenque|5.4175|-71.730833||SKED|0
SKNQ|Reyes Murillo|5.709508|-77.262711|NQU|SKED|0
SKNR|Guanaguanare|5.473892|-69.901386||SKED|0
SKNS|Cantadelicias|3.387336|-74.933789||SKED|0
SKNT|El Encanto|4.693444|-70.907778||SKED|0
SKNU|San Luis|2.929722|-75.42||SKED|0
SKNV|Neiva|2.948611|-75.297778||SKED|0
SKNY|Monterrey|4.883333|-72.9||SKED|0
SKNZ|La Esperanza|5.756111|-74.513056||SKED|0
SKOA|La Mapora|5.645861|-71.988722||SKED|0
SKOC|Ocana-Aguas Claras|8.315108|-73.358419|OCV|SKEC|0
SKOE|Orocue|4.792222|-71.356389|ORC|SKED|0
SKOH|Clinica Shaio|4.700833|-74.0675||SKED|0
SKOM|La Monica|4.685617|-72.600517||SKED|0
SKON|El Convento|4.022728|-73.352903||SKED|0
SKOO|El Condor|4.259483|-74.830783||SKED|0
SKOP|Cotoprix|11.223611|-72.836111||SKEC|0
SKOR|Orito|0.666458|-76.876778||SKED|0
SKOS|Soceagro|4.488056|-72.831944||SKED|0
SKOT|Remedios Otu|7.010556|-74.715556|OTU|SKED|0
SKOV|Providencia|4.971389|-72.599722||SKED|0
SKOW|Polonia|3.266667|-75.168056||SKED|0
SKOY|El Cebruno|8.329167|-75.132278||SKEC|0
SKOZ|El Corozo|6.913628|-70.856203||SKED|0
SKPA|Paipa Juan Jose Rondon|5.764411|-73.105717||SKED|0
SKPC|Puerto Carreno|6.173333|-67.501667||SKEC|0
SKPD|Cesar Gaviria Trujillo|3.854258|-67.906467|PDA|SKED|0
SKPE|Pereira|4.814722|-75.745||SKED|0
SKPF|Paola|4.168333|-73.515556||SKED|0
SKPG|Puerto Gaitan|4.303083|-72.085472||SKED|0
SKPH|Apotema|4.692986|-74.034017||SKED|0
SKPI|Contador|1.857708|-76.085986|PTX|SKED|0
SKPJ|Puerto Estrella|12.35|-71.3||SKEC|0
SKPK|El Pailon|3.410556|-76.350556||SKED|0
SKPL|Las Flores|9.798519|-74.78305|PLT|SKEC|0
SKPN|Puerto Nare|6.210153|-74.590169|NAR|SKED|0
SKPO|La Concepcion|8.110278|-75.011111||SKEC|0
SKPP|Popayan|2.46667|-76.59972||SKED|0
SKPQ|Palanquero|5.483483|-74.657381|PAL|SKED|0
SKPR|La Morela|6.459936|-74.410642|PBE|SKED|0
SKPS|Pasto|1.41667|-77.26639||SKED|0
SKPT|Sopetran|6.498056|-75.785278||SKED|0
SKPV|Providencia Isla|13.36667|-81.34972||SKEC|0
SKPX|Planadas|3.3|-75.733333||SKED|0
SKPY|Primero De Mayo|4.334722|-73.143889||SKED|0
SKPZ|Paz De Ariporo|5.881861|-71.882972|PZA|SKED|0
SKQE|La Barquerena|5.396111|-71.911667||SKED|0
SKQI|Tarqui|4.755556|-72.699167||SKED|0
SKQJ|Puerto Alvira Caqo Jabon|2.902911|-71.749586||SKED|0
SKQU|Mariquita-Jose Celestino Mutis|5.212614|-74.883708|MQU|SKED|0
SKQV|Bosques De La Primavera|5.348897|-69.746658||SKED|0
SKQW|Puerto Rico|1.875|-75.155556||SKED|0
SKRA|Tarapaca|-2.895742|-69.749681|TCD|SKED|0
SKRB|La Aurora|4.322778|-73.273889||SKED|0
SKRC|Represa De Las Canarias|5.765833|-71.250278||SKED|0
SKRD|Rondon|6.287222|-71.101944||SKED|0
SKRE|Rancho Alegre|5.322778|-69.950556||SKED|0
SKRF|Santa Rita|1.652778|-70.409722||SKED|0
SKRG|Rionegro|6.167222|-75.426667||SKED|0
SKRH|Riohacha|11.53|-72.93||SKEC|0
SKRI|Carolina Del Principe|6.724819|-75.290889||SKED|0
SKRJ|Manaure|11.786122|-72.416569||SKEC|0
SKRK|San Carlos Del Planas|4.033333|-70.833333||SKED|0
SKRL|La Irlanda|9.619722|-73.630833||SKEC|0
SKRM|Villa Georgina|4.3625|-74.321417||SKED|0
SKRN|Rancho Nare|3.854167|-72.973611||SKED|0
SKRO|Corocora|5.375139|-70.969||SKED|0
SKRQ|Santa Rita De Ituango|7.334781|-75.613675||SKED|0
SKRR|Los Morros|9.716111|-75.650556||SKEC|0
SKRT|Palmar De Oriente|4.492444|-72.840778||SKED|0
SKRU|Las Cruces|7.38325|-73.5055||SKED|0
SKRV|Matabrava|5.213194|-71.691528||SKED|0
SKRW|La Rubiera|6.773056|-70.018889||SKED|0
SKRY|El Carpintero|4.266667|-72.9317||SKED|0
SKRZ|La Esperanza|5.948333|-73.609167||SKED|0
SKSA|Saravena-Los Colonizadores|6.950367|-71.856203|RVE|SKED|0
SKSB|Santa Barbara|4.232931|-73.252306||SKED|0
SKSC|La Cabana|3.951389|-73.347222||SKED|0
SKSD|Sardinas|4.985806|-71.505694||SKED|0
SKSE|San Esteban|5.444136|-70.835192||SKED|0
SKSF|Santafe De Antioquia|6.500556|-75.8225||SKED|0
SKSG|Los Pozos|6.581169|-73.127992||SKED|0
SKSH|Seatech|10.341417|-75.501583||SKEC|0
SKSI|Santiago No.1|4.730611|-72.321417||SKED|0
SKSJ|San Jose del Guaviare|2.583889|-72.641111||SKED|0
SKSK|Centro Distrital De Salud|4.618889|-74.098056||SKED|0
SKSL|Santa Rosalia|5.133733|-70.871756|SSL|SKED|0
SKSM|Santa Marta|11.12|-74.231667||SKEC|0
SKSN|San Pablo|4.201747|-76.017153||SKED|0
SKSO|Alberto Lleras Camargo|5.676486|-72.969778|SOX|SKED|0
SKSP|San Andres Isla|12.586667|-81.708333||SKEC|0
SKSQ|Mosquera|2.5|-78.416667||SKED|0
SKSR|Santa Rosa Del Sur|7.962944|-76.034||SKED|0
SKSS|Las Delicias|4.196389|-73.073056||SKED|0
SKST|Millan Vargas|7.928889|-73.967222||SKED|0
SKSU|San Felipe Del Pauto|5.203194|-70.895139||SKED|0
SKSV|San Vicente Del Caguan-Eduardo Falla Solano|2.152281|-74.766478|SVI|SKED|0
SKSW|Santa Lucia|8.066667|-73.2||SKED|0
SKSY|San Sebastian|4.335556|-72.780278||SKED|0
SKSZ|Palmasola|4.127219|-73.076594||SKED|0
SKTA|El Rodeo|4.577233|-72.691383|TAU|SKED|0
